42002,72006,0.07547169811320754
42002,110002,0.05660377358490566
42002,37006,0.09433962264150944
42002,74001,0.03773584905660377
42002,71024,0.07547169811320754
42002,40012,0.018867924528301886
42002,75035,0.03773584905660377
42002,15146,0.09433962264150944
42002,41044,0.05660377358490566
42002,68028,0.09433962264150944
42002,35033,0.09433962264150944
42002,99013,0.03773584905660377
42002,99014,0.09433962264150944
42002,70078,0.07547169811320754
42002,1272,0.05660377358490566
72006,42002,0.0851063829787234
72006,110002,0.06382978723404255
72006,37006,0.0851063829787234
72006,74001,0.0425531914893617
72006,71024,0.0851063829787234
72006,75035,0.0425531914893617
72006,15146,0.0851063829787234
72006,41044,0.06382978723404255
72006,68028,0.0851063829787234
72006,35033,0.0851063829787234
72006,99013,0.0425531914893617
72006,99014,0.0851063829787234
72006,70078,0.0851063829787234
72006,1272,0.06382978723404255
110002,42002,0.07692307692307693
110002,72006,0.07692307692307693
110002,37006,0.07692307692307693
110002,74001,0.05128205128205128
110002,71024,0.07692307692307693
110002,75035,0.05128205128205128
110002,15146,0.07692307692307693
110002,41044,0.07692307692307693
110002,68028,0.07692307692307693
110002,35033,0.07692307692307693
110002,99013,0.05128205128205128
110002,99014,0.07692307692307693
110002,70078,0.07692307692307693
110002,1272,0.07692307692307693
16024,37006,0.2
16024,17029,0.2
16024,48017,0.2
16024,58091,0.2
16024,23091,0.2
37006,42002,0.012195121951219513
37006,72006,0.00975609756097561
37006,110002,0.007317073170731708
37006,16024,0.0024390243902439024
37006,21008,0.0024390243902439024
37006,17029,0.004878048780487805
37006,74001,0.004878048780487805
37006,38008,0.04390243902439024
37006,48017,0.12439024390243902
37006,71024,0.00975609756097561
37006,40012,0.0024390243902439024
37006,75035,0.004878048780487805
37006,15146,0.14634146341463414
37006,36023,0.0024390243902439024
37006,63049,0.10975609756097561
37006,28060,0.04390243902439024
37006,34027,0.0024390243902439024
37006,54039,0.0024390243902439024
37006,41044,0.00975609756097561
37006,68028,0.012195121951219513
37006,33032,0.0024390243902439024
37006,35033,0.1073170731707317
37006,99013,0.004878048780487805
37006,99014,0.012195121951219513
37006,58091,0.16341463414634147
37006,29041,0.00975609756097561
37006,65116,0.026829268292682926
37006,70078,0.00975609756097561
37006,1272,0.04390243902439024
37006,22205,0.0024390243902439024
37006,26086,0.004878048780487805
37006,30129,0.004878048780487805
37006,27042,0.04390243902439024
37006,23091,0.004878048780487805
21008,37006,0.1111111111111111
21008,17029,0.1111111111111111
21008,48017,0.1111111111111111
21008,15146,0.1111111111111111
21008,58091,0.1111111111111111
21008,22205,0.2222222222222222
21008,23091,0.2222222222222222
17029,16024,0.006097560975609756
17029,37006,0.012195121951219513
17029,21008,0.006097560975609756
17029,48017,0.006097560975609756
17029,10025,0.006097560975609756
17029,15146,0.20121951219512196
17029,63049,0.006097560975609756
17029,28060,0.1524390243902439
17029,18110,0.006097560975609756
17029,58091,0.012195121951219513
17029,1272,0.012195121951219513
17029,22205,0.006097560975609756
17029,26086,0.006097560975609756
17029,32006,0.024390243902439025
17029,30129,0.006097560975609756
17029,27042,0.18292682926829268
17029,23091,0.1951219512195122
17029,24116,0.1524390243902439
74001,42002,0.06896551724137931
74001,72006,0.06896551724137931
74001,110002,0.06896551724137931
74001,37006,0.06896551724137931
74001,71024,0.06896551724137931
74001,75035,0.06896551724137931
74001,15146,0.06896551724137931
74001,41044,0.06896551724137931
74001,68028,0.06896551724137931
74001,35033,0.06896551724137931
74001,99013,0.06896551724137931
74001,99014,0.10344827586206896
74001,70078,0.06896551724137931
74001,1272,0.06896551724137931
38008,37006,0.225
38008,48017,0.15
38008,63049,0.0875
38008,28060,0.1625
38008,58091,0.15
38008,65116,0.0125
38008,26086,0.025
38008,30129,0.025
38008,27042,0.1625
48017,16024,0.003389830508474576
48017,37006,0.17288135593220338
48017,21008,0.003389830508474576
48017,17029,0.003389830508474576
48017,38008,0.04067796610169491
48017,15146,0.1152542372881356
48017,36023,0.003389830508474576
48017,63049,0.13559322033898305
48017,28060,0.05423728813559322
48017,34027,0.003389830508474576
48017,54039,0.003389830508474576
48017,33032,0.003389830508474576
48017,35033,0.1152542372881356
48017,58091,0.17288135593220338
48017,29041,0.013559322033898305
48017,65116,0.03728813559322034
48017,1272,0.04067796610169491
48017,22205,0.003389830508474576
48017,26086,0.006779661016949152
48017,30129,0.006779661016949152
48017,27042,0.05423728813559322
48017,23091,0.006779661016949152
71024,42002,0.0851063829787234
71024,72006,0.0851063829787234
71024,110002,0.06382978723404255
71024,37006,0.0851063829787234
71024,74001,0.0425531914893617
71024,75035,0.0425531914893617
71024,15146,0.0851063829787234
71024,41044,0.06382978723404255
71024,68028,0.0851063829787234
71024,35033,0.0851063829787234
71024,99013,0.0425531914893617
71024,99014,0.0851063829787234
71024,70078,0.0851063829787234
71024,1272,0.06382978723404255
40012,42002,0.14285714285714285
40012,37006,0.14285714285714285
40012,15146,0.14285714285714285
40012,41044,0.14285714285714285
40012,68028,0.14285714285714285
40012,35033,0.14285714285714285
40012,99014,0.14285714285714285
10025,17029,0.14285714285714285
10025,15146,0.14285714285714285
10025,28060,0.14285714285714285
10025,18110,0.14285714285714285
10025,27042,0.14285714285714285
10025,23091,0.14285714285714285
10025,24116,0.14285714285714285
75035,42002,0.06896551724137931
75035,72006,0.06896551724137931
75035,110002,0.06896551724137931
75035,37006,0.06896551724137931
75035,74001,0.06896551724137931
75035,71024,0.06896551724137931
75035,15146,0.06896551724137931
75035,41044,0.06896551724137931
75035,68028,0.06896551724137931
75035,35033,0.06896551724137931
75035,99013,0.06896551724137931
75035,99014,0.10344827586206896
75035,70078,0.06896551724137931
75035,1272,0.06896551724137931
15146,42002,0.009345794392523364
15146,72006,0.007476635514018692
15146,110002,0.005607476635514018
15146,37006,0.11214953271028037
15146,21008,0.001869158878504673
15146,17029,0.0616822429906542
15146,74001,0.003738317757009346
15146,48017,0.06355140186915888
15146,71024,0.007476635514018692
15146,40012,0.001869158878504673
15146,10025,0.001869158878504673
15146,75035,0.003738317757009346
15146,36023,0.001869158878504673
15146,63049,0.08411214953271028
15146,28060,0.04672897196261682
15146,34027,0.001869158878504673
15146,18110,0.001869158878504673
15146,54039,0.001869158878504673
15146,41044,0.007476635514018692
15146,68028,0.009345794392523364
15146,33032,0.001869158878504673
15146,35033,0.08224299065420561
15146,99013,0.003738317757009346
15146,99014,0.009345794392523364
15146,58091,0.12149532710280374
15146,65116,0.022429906542056073
15146,70078,0.007476635514018692
15146,1272,0.14953271028037382
15146,22205,0.001869158878504673
15146,26086,0.001869158878504673
15146,32006,0.007476635514018692
15146,30129,0.001869158878504673
15146,27042,0.04672897196261682
15146,23091,0.059813084112149535
15146,24116,0.04672897196261682
36023,37006,0.14285714285714285
36023,48017,0.14285714285714285
36023,15146,0.14285714285714285
36023,34027,0.14285714285714285
36023,33032,0.14285714285714285
36023,35033,0.14285714285714285
36023,58091,0.14285714285714285
63049,37006,0.1618705035971223
63049,17029,0.0035971223021582736
63049,38008,0.025179856115107913
63049,48017,0.14388489208633093
63049,15146,0.1618705035971223
63049,28060,0.03597122302158273
63049,35033,0.08273381294964029
63049,58091,0.2014388489208633
63049,29041,0.014388489208633094
63049,65116,0.046762589928057555
63049,1272,0.07194244604316546
63049,26086,0.007194244604316547
63049,30129,0.007194244604316547
63049,27042,0.03597122302158273
28060,37006,0.07531380753138076
28060,17029,0.10460251046025104
28060,38008,0.05439330543933055
28060,48017,0.06694560669456066
28060,10025,0.0041841004184100415
28060,15146,0.10460251046025104
28060,63049,0.04184100418410042
28060,18110,0.0041841004184100415
28060,58091,0.07531380753138076
28060,29041,0.012552301255230125
